id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity,confident,add_ids
684,MEDQA,0.014959332533180714,0.8167518377304077,0.09754709899425507,0.024663768708705902,0.04607798531651497,1,0.3810877799987793,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162804864, 468502519162786865, 468502519162789070, 468502519163495875, 468502519162901177]","[0.7843751907348633, 0.7900691032409668, 0.7792319059371948, 0.7832046747207642, 0.8079299330711365]",1,"[-1, -1, -1, -1, -1]"
685,MEDQA,0.1385328769683838,0.04497504234313965,0.07415130734443665,0.2588135004043579,0.4835272431373596,3,0.8667566776275635,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'TEXT']","[468502519163371193, 468502519163196570, 468502519162399700, 468502519163233578, 468502519162399733]","[0.7845187187194824, 0.7830690145492554, 0.793933629989624, 0.7926560640335083, 0.7815773487091064]",2,"[468502519162913592, 468502519162718605, 468502519162399716, 468502519162745412, 468502519162483315, 468502519162825080, 468502519162945686, 468502519162917510, 468502519162399700, 468502519163962338]"
686,MEDQA,0.8988720178604126,0.007776766549795866,0.0019662745762616396,0.007776766549795866,0.08360812813043594,0,0.38347744941711426,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162454160, 468502519163459148, 468502519163501573, 468502519163283102, 468502519163901489]","[0.8219127058982849, 0.8385359048843384, 0.8681460618972778, 0.8298447728157043, 0.8227170705795288]",1,"[-1, -1, -1, -1, -1]"
687,MEDQA,0.4690278470516205,0.049435168504714966,0.049435168504714966,0.018186183646321297,0.41391560435295105,1,0.9800868034362793,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162385413, 468502519163593986, 468502519163667091, 468502519163316937, 468502519163732576]","[0.7865747213363647, 0.7831445932388306, 0.7862480282783508, 0.7853409647941589, 0.7769725918769836]",2,"[468502519163536429, 468502519163635027, 468502519163105233, 468502519162485976, 468502519163299294, 468502519162943140, 468502519163065827, 468502519162315662, 468502519162980675, 468502519163695088]"
688,MEDQA,0.32698652148246765,0.15445749461650848,0.13630825281143188,0.09368321299552917,0.2885645925998688,0,1.2713181972503662,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162906525, 468502519163459530, 468502519163125341, 468502519162393788, 468502519163757914]","[0.7961375713348389, 0.7711195945739746, 0.7649447917938232, 0.7757712006568909, 0.769370436668396]",2,"[468502519163678564, 468502519163462960, 468502519163126883, 468502519162385547, 468502519163354433, 468502519163775267, 468502519162425308, 468502519163120281, 468502519163927899, 468502519163300018]"
689,MEDQA,0.3557363748550415,0.07004864513874054,0.16803796589374542,0.19041197001934052,0.21576501429080963,2,1.7224910259246826,False,"['STAT', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519162735592, 468502519162307358, 468502519163957325, 468502519162339247, 468502519163646186]","[0.8231863379478455, 0.789973258972168, 0.8046952486038208, 0.8005009293556213, 0.8073134422302246]",5,"[468502519162735619, 468502519162487972, 468502519162339247, 468502519162957693, 468502519163957325, 468502519163646186, 468502519163960072, 468502519162339247, 468502519163616593, 468502519162339265, 468502519163303044, 468502519162461330, 468502519162388028, 468502519162311166, 468502519162841633, 468502519162339247, 468502519163646186, 468502519163967578, 468502519162732029, 468502519163899973, 468502519162339247, 468502519163646186, 468502519163957325, 468502519163967578, 468502519163899973]"
690,MEDQA,0.07906904071569443,0.6620369553565979,0.1015266627073288,0.11504477262496948,0.04232260584831238,1,0.6942448616027832,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163687023, 468502519163874211, 468502519163259397, 468502519163980715, 468502519163571378]","[0.7852885127067566, 0.7913839221000671, 0.7783387899398804, 0.799100399017334, 0.7810887694358826]",1,"[-1, -1, -1, -1, -1]"
691,MEDQA,0.03374733775854111,0.026282453909516335,0.8703553080558777,0.04333243891596794,0.026282453909516335,2,0.3636593818664551,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468502519163880967, 468502519163534200, 468502519162806512, 468502519163365150, 468502519162372320]","[0.8617247939109802, 0.8190186023712158, 0.8629591464996338, 0.8563083410263062, 0.8219770193099976]",1,"[-1, -1, -1, -1, -1]"
692,MEDQA,0.22086697816848755,0.1720113754272461,0.13396258652210236,0.3213595449924469,0.1517994999885559,3,1.2542760372161865,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519163697464, 468502519163617389, 468502519162423165, 468502519163946059, 468502519162734212]","[0.783322274684906, 0.7995797395706177, 0.7793692350387573, 0.7751731276512146, 0.771349310874939]",5,"[468502519162996620, 468502519163351622, 468502519163208021, 468502519163029283, 468502519163385652, 468502519163351622, 468502519163192498, 468502519163029283, 468502519162753565, 468502519162753562, 468502519162487570, 468502519163514938, 468502519162487568, 468502519163262669, 468502519163057526, 468502519162345272, 468502519163925048, 468502519163378201, 468502519163584267, 468502519163702135, 468502519162482749, 468502519163359156, 468502519162779849, 468502519162779863, 468502519162779871]"
693,MEDQA,0.36551013588905334,0.049466416239738464,0.28465959429740906,0.10472041368484497,0.19564348459243774,2,1.0487360954284668,False,"['TEXT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162412554, 468502519163968942, 468502519163902732, 468502519162390969, 468502519163315923]","[0.7756073474884033, 0.7775025963783264, 0.7782171964645386, 0.7931241989135742, 0.7788755297660828]",2,"[468502519163579508, 468502519163899650, 468502519163957939, 468502519163584000, 468502519163744254, 468502519163743179, 468502519163166949, 468502519163151534, 468502519163884885, 468502519163327616]"
694,MEDQA,0.9745492339134216,0.0018813225906342268,0.0065664611756801605,0.003101776819676161,0.013901197351515293,0,0.9417092800140381,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163667433, 468502519162409890, 468502519163079133, 468502519163796866, 468502519163460851]","[0.7617366313934326, 0.7719377875328064, 0.7890408039093018, 0.7826268076896667, 0.760062038898468]",2,"[468502519163796866, 468502519162865692, 468502519162703269, 468502519162871094, 468502519162703251, 468502519163796866, 468502519162865703, 468502519162703269, 468502519162711780, 468502519162865673]"
695,MEDQA,0.23489700257778168,0.09791964292526245,0.14247223734855652,0.18293797969818115,0.341773122549057,1,1.4942846298217773,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163866973, 468502519163187769, 468502519162329121, 468502519163006897, 468502519163622222]","[0.806511402130127, 0.8098959922790527, 0.8045629262924194, 0.8034947514533997, 0.8047835230827332]",5,"[468502519163866973, 468502519163445923, 468502519162853961, 468502519162749728, 468502519162982410, 468502519162429401, 468502519163189137, 468502519162817001, 468502519162787898, 468502519162820503, 468502519162444822, 468502519162328944, 468502519162976035, 468502519162328943, 468502519162406261, 468502519162702127, 468502519162933594, 468502519163344633, 468502519162881096, 468502519162766155, 468502519162946075, 468502519162854424, 468502519162441422, 468502519163199170, 468502519162441423]"
696,MEDQA,0.11643734574317932,0.015758080407977104,0.01785624586045742,0.7592668533325195,0.09068149328231812,3,0.5454514026641846,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163801501, 468502519163790948, 468502519163542592, 468502519163696691, 468502519163347153]","[0.8140209317207336, 0.8150272369384766, 0.8313016891479492, 0.8123093843460083, 0.8166693449020386]",1,"[-1, -1, -1, -1, -1]"
697,MEDQA,0.0002608972426969558,0.0001396482257405296,0.0004301467852201313,0.0005523193976841867,0.9986169338226318,4,0.3100299835205078,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468502519163506633, 468502519163342553, 468502519162866848, 468502519163984003, 468502519162328306]","[0.8294186592102051, 0.7879392504692078, 0.7707082033157349, 0.770879864692688, 0.8026571869850159]",1,"[-1, -1, -1, -1, -1]"
698,MEDQA,0.22212542593479156,0.043739091604948044,0.02341184765100479,0.02652909979224205,0.6841945052146912,0,0.411240816116333,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162808861, 468502519163771134, 468502519163535268, 468502519162362240, 468502519163626247]","[0.7854337096214294, 0.7636452913284302, 0.7665611505508423, 0.7800252437591553, 0.7735121846199036]",1,"[-1, -1, -1, -1, -1]"
699,MEDQA,0.13562579452991486,0.03026220202445984,0.0725952535867691,0.6078326106071472,0.15368415415287018,0,0.5920112133026123,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163782007, 468502519163736788, 468502519163961431, 468502519163924203, 468502519162351275]","[0.771767258644104, 0.7640151977539062, 0.7629797458648682, 0.7733917236328125, 0.763667106628418]",1,"[-1, -1, -1, -1, -1]"
700,MEDQA,0.016388343647122383,0.050479646772146225,0.8947731852531433,0.030617453157901764,0.00774130504578352,2,1.010254144668579,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163962851, 468502519163962501, 468502519163729753, 468502519163860327, 468502519163674862]","[0.8014836311340332, 0.7930046319961548, 0.785877525806427, 0.7800252437591553, 0.786587119102478]",2,"[468502519162461550, 468502519163572722, 468502519162836603, 468502519162779112, 468502519162872896, 468502519162777563, 468502519162726695, 468502519162777566, 468502519162726720, 468502519162872896]"
701,MEDQA,0.009207275696098804,0.0033871675841510296,0.011822376400232315,0.9391676783561707,0.03641548380255699,3,1.0481011867523193,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163482210, 468502519163826888, 468502519163555142, 468502519163193917, 468502519163000160]","[0.7878508567810059, 0.7836111783981323, 0.7930470108985901, 0.7937214374542236, 0.7871289253234863]",2,"[468502519162460038, 468502519162987663, 468502519162465974, 468502519162413041, 468502519162319280, 468502519162987678, 468502519162317472, 468502519162825830, 468502519162351952, 468502519162942103]"
702,MEDQA,0.01922028139233589,0.010287875309586525,0.817267119884491,0.08613932132720947,0.0670853704214096,3,0.786156415939331,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162985507, 468502519162919795, 468502519162771862, 468502519163751260, 468502519162985538]","[0.7755140662193298, 0.7627100348472595, 0.7684355974197388, 0.7683942317962646, 0.7628833055496216]",2,"[468502519163980830, 468502519163531607, 468502519163792776, 468502519163179349, 468502519163630497, 468502519163980830, 468502519163531607, 468502519163618463, 468502519163630497, 468502519163465483]"
703,MEDQA,0.010872646234929562,0.002140951110050082,0.006594593171030283,0.0016673743957653642,0.9787244200706482,4,0.5235886573791504,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163073882, 468502519163563442, 468502519162349816, 468502519163428692, 468502519163852030]","[0.7915458083152771, 0.7859337329864502, 0.8012794256210327, 0.7856507301330566, 0.7869348526000977]",1,"[-1, -1, -1, -1, -1]"
704,MEDQA,0.02904272824525833,0.0057188523933291435,0.0027013944927603006,0.0007739625289104879,0.9617630839347839,4,0.300093412399292,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519163396798, 468502519162990478, 468502519162949339, 468502519163742099, 468502519163281334]","[0.7851853370666504, 0.816027045249939, 0.8061560988426208, 0.7971224188804626, 0.7937818765640259]",1,"[-1, -1, -1, -1, -1]"
705,MEDQA,0.02322155050933361,0.015959924086928368,0.02631346508860588,0.8713822960853577,0.06312272697687149,3,0.5218565464019775,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163472009, 468502519163973896, 468502519163916366, 468502519163665386, 468502519163866257]","[0.787945032119751, 0.8037250638008118, 0.7829728722572327, 0.7836487889289856, 0.8068482875823975]",1,"[-1, -1, -1, -1, -1]"
706,MEDQA,0.15938451886177063,0.00618000840768218,0.014825069345533848,0.010189111344516277,0.8094213604927063,2,0.3791060447692871,False,"['STAT', 'TEXT', 'TEXT', 'STAT', 'PBMD']","[468502519162808810, 468502519162357630, 468502519162361056, 468502519162928434, 468502519163751558]","[0.814875602722168, 0.761617124080658, 0.7761262655258179, 0.7644778490066528, 0.7670073509216309]",1,"[-1, -1, -1, -1, -1]"
707,MEDQA,0.005076066590845585,0.00053501344518736,0.0012834306107833982,0.9673270583152771,0.02577839232981205,3,0.6556227207183838,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162329132, 468502519163659800, 468502519163674608, 468502519163749741, 468502519163979613]","[0.8202235102653503, 0.7792681455612183, 0.7973464727401733, 0.7785331606864929, 0.7814408540725708]",1,"[-1, -1, -1, -1, -1]"
708,MEDQA,0.1963140219449997,0.17324650287628174,0.09273216873407364,0.25207218527793884,0.28563520312309265,1,1.5956077575683594,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163701904, 468502519163817827, 468502519163279228, 468502519163992499, 468502519163330737]","[0.8070247769355774, 0.81522536277771, 0.8061971664428711, 0.8075500726699829, 0.8042712211608887]",5,"[468502519163665114, 468502519163214479, 468502519163701904, 468502519163335317, 468502519163224733, 468502519163169063, 468502519162990472, 468502519163785930, 468502519162887466, 468502519163541027, 468502519162378303, 468502519162847731, 468502519162847739, 468502519162847729, 468502519162382436, 468502519163579824, 468502519162797241, 468502519162899158, 468502519162797248, 468502519162990472, 468502519163738538, 468502519163006383, 468502519163642443, 468502519163816265, 468502519163564461]"
709,MEDQA,0.746258020401001,0.061256587505340576,0.0891278088092804,0.061256587505340576,0.042100995779037476,1,0.42879199981689453,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162400507, 468502519163458718, 468502519163515727, 468502519163344152, 468502519163252947]","[0.77571040391922, 0.7783070802688599, 0.7945889830589294, 0.7797102928161621, 0.7841632962226868]",1,"[-1, -1, -1, -1, -1]"
710,MEDQA,0.15332452952861786,0.07242538034915924,0.32458803057670593,0.2527894079685211,0.19687259197235107,3,1.4203696250915527,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163213249, 468502519163983395, 468502519163932878, 468502519163798198, 468502519163803143]","[0.8111464977264404, 0.8116304874420166, 0.8003243207931519, 0.8075863122940063, 0.8083471655845642]",5,"[468502519162347677, 468502519162826690, 468502519162417327, 468502519163715391, 468502519163518308, 468502519163390112, 468502519162897006, 468502519162871744, 468502519162850636, 468502519162859027, 468502519162871857, 468502519162482776, 468502519162752682, 468502519163151076, 468502519162722607, 468502519163281860, 468502519162858359, 468502519163285122, 468502519163222722, 468502519163281867, 468502519163692795, 468502519163514361, 468502519162417328, 468502519163655817, 468502519163664584]"
711,MEDQA,0.00023023363610263914,0.00017930615285877138,0.9985851049423218,0.00037959113251417875,0.0006258399807848036,2,0.36205506324768066,False,"['STAT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162735770, 468502519163382126, 468502519162389645, 468502519163824275, 468502519163850079]","[0.8005228638648987, 0.7964160442352295, 0.7874154448509216, 0.7937790751457214, 0.7946953773498535]",1,"[-1, -1, -1, -1, -1]"
712,MEDQA,0.13981157541275024,0.04539017379283905,0.4879903495311737,0.1233832836151123,0.2034246325492859,2,0.8677031993865967,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163018967, 468502519163613301, 468502519163224451, 468502519162407238, 468502519163962886]","[0.7909888029098511, 0.8029431104660034, 0.7899383306503296, 0.8061732649803162, 0.8132141828536987]",2,"[468502519163815392, 468502519162987702, 468502519163224451, 468502519163863516, 468502519163309749, 468502519162733943, 468502519162781173, 468502519162781167, 468502519162781175, 468502519162781158]"
713,MEDQA,0.9526647925376892,0.02240452915430069,0.005664752330631018,0.0072736856527626514,0.01199228037148714,0,0.4687378406524658,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163333020, 468502519163768575, 468502519162763387, 468502519163043793, 468502519163003144]","[0.8138294219970703, 0.8025978207588196, 0.8085081577301025, 0.8082894086837769, 0.8288024663925171]",1,"[-1, -1, -1, -1, -1]"
